Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
773, DNL, WisdomTree Global ex-U.S. Quality Dividend Growth Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.22%, 5.89%, 16.09%, 35.48%, 9.21%, 0.68%
775, DNP, DNP Select Income Fund Inc., Financial, Closed-End Fund - Equity, USA, 3.21B, -, -, 26.72, 1.20, -, -, -, -, -62.50%, -6.90%, -, -, -, -, -, -, -, -, -, -, 1.47%, 0.48%, -1.89%, -6.74%, 1.17%, 1.01%
777, DOL, WisdomTree International LargeCap Dividend Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.95%, 7.97%, 12.93%, 26.79%, 10.09%, 0.64%
779, DOO, WisdomTree International Dividend ex-Financials Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.68%, 5.40%, 11.87%, 28.01%, 9.73%, 0.54%
782, DRIP, Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -17.43%, -25.65%, -69.52%, -87.19%, -66.83%, 7.33%
784, DRN, Direxion Daily MSCI Real Estate Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.82%, 44.04%, 62.48%, 105.01%, 58.75%, 3.89%
786, DRV, Direxion Daily MSCI Real Estate Bear 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.88%, -34.42%, -45.83%, -68.36%, -43.15%, 3.81%
788, DSAC, Duddell Street Acquisition Corp., Financial, Shell Companies, Hong Kong, 212.18M, -, -, -, 1.25, -, -, -, -, -, -, -, -, -, 1.40, 1.40, 0.00, 0.00, -, -, -, -0.87%, -5.13%, -, -, -2.46%, 0.77%
790, DSE, Duff & Phelps Select MLP and Midstream Energy Fund, Financial, Asset Management, USA, 23.22M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 11.21%, 25.18%, 75.94%, 55.24%, 82.85%, 1.88%
792, DSL, DoubleLine Income Solutions Fund, Financial, Closed-End Fund - Debt, USA, 1.87B, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.39%, 2.98%, 7.60%, 27.18%, 10.37%, 0.94%
794, DSTL, Distillate U.S. Fundamental Stability & Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.71%, 10.48%, 17.29%, 37.56%, 14.41%, 0.91%
796, DTD, WisdomTree U.S. Total Dividend Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.20%, 10.03%, 15.63%, 32.19%, 13.23%, 0.72%
798, DTF, DTF Tax-Free Income Inc., Financial, Closed-End Fund - Debt, USA, 103.90M, -, -, 15.19, 0.94, -, -, -, -, 53.60%, -4.60%, -, -, -, -, -, -, -, -, -, -, 0.34%, 3.21%, -1.07%, 7.49%, -0.81%, 0.45%
800, DTJ, DTE Energy Company JR SUB DEB 76, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.22%, -0.71%, -2.81%, -3.21%, -3.09%, 0.34%
781, DPST, Direxion Daily Regional Banks Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.47%, 14.13%, 151.75%, 309.42%, 125.74%, 7.26%
783, DRIV, Global X Autonomous & Electric Vehicles ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.91%, 0.80%, 25.66%, 104.74%, 15.44%, 1.63%
785, DRSK, Aptus Defined Risk ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.20%, -0.03%, 0.27%, 2.93%, 0.68%, 0.60%
787, DRW, WisdomTree Global ex-US Real Estate Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.35%, 5.51%, 4.63%, 20.13%, 7.49%, 0.51%
789, DSACU, Duddell Street Acquisition Corp., Financial, Shell Companies, Hong Kong, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.72%, -2.45%, -, -, -3.00%, 1.06%
791, DSI, iShares MSCI KLD 400 Social ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.15%, 7.88%, 16.43%, 39.46%, 13.06%, 0.88%
793, DSM, BNY Mellon Strategic Municipal Bond Fund Inc., Financial, Closed-End Fund - Debt, USA, 403.28M, -, -, 15.78, 0.99, -, -, -, -, 155.80%, -4.60%, -, -, -, -, -, -, -, -, -, -, 2.64%, 4.62%, 7.09%, 13.81%, 3.68%, 1.03%
795, DSU, BlackRock Debt Strategies Fund Inc., Financial, Closed-End Fund - Debt, USA, 523.23M, -, -, 13.83, 0.97, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.18%, 3.50%, 9.45%, 16.25%, 7.46%, 0.83%
797, DTEC, ALPS Disruptive Technologies ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.56%, -2.89%, 8.84%, 37.92%, -0.08%, 1.33%
799, DTH, WisdomTree International High Dividend Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.21%, 5.94%, 12.38%, 27.93%, 10.22%, 0.60%
802, DTOCU, Digital Transformation Opportunities Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.40%, -, -, -, -0.60%, 0.38%
804, DUG, ProShares UltraShort Oil & Gas, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -8.00%, -18.27%, -54.11%, -70.58%, -54.53%, 4.76%
806, DUNE, Dune Acquisition Corporation, Financial, Shell Companies, USA, 167.84M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.51%, -2.89%, -, -, -3.86%, 0.48%
808, DURA, VanEck Vectors Morningstar Durable Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.71%, 9.93%, 9.17%, 18.93%, 8.64%, 0.46%
810, DUSL, Direxion Daily Industrials Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 6.60%, 42.75%, 60.36%, 231.81%, 61.28%, 3.78%
812, DVLU, First Trust Dorsey Wright Momentum & Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.28%, 15.01%, 52.37%, 88.02%, 37.92%, 1.58%
814, DVY, iShares Select Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.68%, 12.20%, 25.59%, 46.63%, 25.85%, 1.17%
816, DVYE, iShares Emerging Markets Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.27%, 4.31%, 15.62%, 27.75%, 9.32%, 0.75%
818, DWAW, AdvisorShares Dorsey Wright FSM All Cap World ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.64%, -5.19%, 9.38%, 41.93%, 0.49%, 0.97%
820, DWIN, Invesco DWA Tactical Multi-Asset Income ETF, Financial, Shell Companies, USA, 251.38M, -, -, -, 0.29, -, -, -, -, -, -, -, -, -, 27.10, 27.10, 0.00, 0.00, -, -, -, 0.10%, -2.69%, -, -, -2.30%, 0.48%
801, DTN, WisdomTree U.S. Dividend ex-Financials Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.45%, 12.08%, 18.70%, 34.73%, 18.38%, 0.79%
803, DUDE, Merlyn.AI SectorSurfer Momentum ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.81%, -4.85%, -, -, 5.82%, 1.19%
805, DUKH, Duke Energy Corporation JR SUB DEB 73, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.46%, 1.96%, -0.50%, 2.24%, -3.02%, 0.54%
807, DUNEU, Dune Acquisition Corporation, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.79%, -5.56%, -, -, -2.15%, 0.69%
809, DUSA, Davis Select U.S. Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.28%, 10.64%, 23.43%, 56.91%, 21.79%, 1.29%
811, DUST, Direxion Daily Gold Miners Index Bear 2X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -23.78%, -42.26%, -37.26%, -50.74%, -26.88%, 4.98%
813, DVOL, First Trust Dorsey Wright Momentum & Low Volatility ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.16%, 9.64%, 14.29%, 30.17%, 9.21%, 0.80%
815, DVYA, iShares Asia/Pacific Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.38%, 0.19%, 10.39%, 29.35%, 10.93%, 0.53%
817, DWAS, Invesco DWA SmallCap Momentum ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.78%, -4.19%, 24.60%, 70.04%, 15.66%, 2.50%
819, DWEQ, AdvisorShares Dorsey Wright Alpha Equal Weight ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.29%, -0.61%, 11.52%, 54.31%, 2.25%, 0.78%
822, DWM, WisdomTree International Equity Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.47%, 7.29%, 12.90%, 28.32%, 10.20%, 0.67%
824, DWSH, AdvisorShares Dorsey Wright Short ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.06%, -10.37%, -27.00%, -61.53%, -23.16%, 1.02%
826, DWX, SPDR S&P International Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.48%, 9.60%, 11.23%, 24.06%, 10.56%, 0.62%
828, DXF, Dunxin Financial Holdings Limited, Financial, Credit Services, China, 36.29M, -, -, 2.20, 0.61, -, -66.10%, -, -, 399.80%, -40.60%, 2.30%, 4.70%, 3.80%, 2.50, 2.50, 0.00, 0.48, 79.20%, 18.80%, 15.00%, -5.75%, 29.13%, 5.81%, 283.27%, 23.31%, 14.49%
830, DXJS, WisdomTree Japan Hedged SmallCap Equity Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.40%, 3.37%, 6.70%, 24.21%, 9.23%, 0.29%
832, DYNF, BlackRock U.S. Equity Factor Rotation ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.05%, 7.43%, 17.13%, 37.01%, 13.70%, 0.60%
834, EAC, Edify Acquisition Corp., Financial, Shell Companies, USA, 332.21M, -, -, -, 1.31, -, -, -, -, -, -, -, -, -, 7.30, 7.30, 0.00, 0.00, -, -, -, -0.51%, -, -, -, -3.01%, 0.76%
836, EAD, Wells Fargo Income Opportunities Fund, Financial, Asset Management, USA, 529.52M, -, -, 13.01, 1.04, -, -, -, -, 313.30%, -17.70%, -, -, -, -, -, -, -, -, -, -, 1.65%, 4.05%, 11.62%, 22.58%, 7.11%, 0.81%
838, EAPR, Innovator MSCI EM Power Buffer ETF - April, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.49%, -, -, -, 1.48%, 0.48%
840, EATZ, AdvisorShares Restaurant ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.21%, -, -, -, -0.24%, 1.95%
821, DWLD, Davis Select Worldwide ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.70%, 0.03%, 15.05%, 53.23%, 12.66%, 1.32%
823, DWPP, "First Trust Dorsey Wright Peoples Portfolio ETF", Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.61%, 7.76%, 25.09%, 31.06%, 11.87%, 0.39%
825, DWUS, AdvisorShares Dorsey Wright FSM US Core ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.51%, 1.62%, 12.22%, 50.23%, 5.28%, 0.54%
827, DXD, ProShares UltraShort Dow30, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.78%, -18.53%, -28.60%, -53.02%, -24.60%, 1.82%
829, DXJ, WisdomTree Japan Hedged Equity Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.74%, 4.72%, 14.88%, 28.70%, 12.90%, 0.77%
831, DXR, Daxor Corporation, Financial, Asset Management, USA, 38.05M, -, -, 126.85, 2.37, -, -227.50%, -, -, 830.20%, -50.00%, -10.70%, -12.80%, -2.80%, -, -, 0.00, 0.01, -, -, -, -4.88%, -19.88%, -30.74%, -40.94%, -25.20%, 6.65%
833, DZZ, DB Gold Double Short ETN, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -14.14%, -18.91%, -12.91%, -30.59%, -5.42%, 1.28%
835, EACPU, Edify Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.20%, -3.67%, -, -, -4.13%, 0.35%
837, EAGG, iShares ESG U.S. Aggregate Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.26%, -0.38%, -2.64%, -2.11%, -2.85%, 0.23%
839, EASG, Xtrackers MSCI EAFE ESG Leaders Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.16%, 8.41%, 13.28%, 36.12%, 8.92%, 0.45%
842, EBC, Eastern Bankshares Inc., Financial, Banks - Regional, USA, 4.25B, 19.88, -, 10.40, 1.14, 28.09, -83.20%, 34.97%, -, 561.60%, -4.80%, 0.40%, 2.40%, 11.30%, -, -, 0.00, 0.00, -, 98.40%, 15.20%, 3.80%, 25.77%, 52.28%, -, 37.34%, 2.31%
844, EBMT, Eagle Bancorp Montana Inc., Financial, Banks - Regional, USA, 170.32M, 9.68, 0.76, 3.48, 1.09, -, 84.10%, -3.83%, 10.00%, 34.90%, -4.80%, 1.80%, 15.10%, 19.70%, -, -, 0.19, 0.19, -, 88.80%, 46.00%, 7.94%, 9.07%, 18.76%, 44.65%, 17.86%, 1.87%
846, EBSB, Meridian Bancorp Inc., Financial, Banks - Regional, USA, 1.15B, 15.21, 1.21, 4.72, 1.40, 21.19, -0.80%, -3.33%, 12.00%, 88.70%, -12.60%, 1.20%, 10.10%, 22.20%, -, -, 0.00, 0.00, -, 81.70%, 31.30%, -1.61%, 27.75%, 50.82%, 91.41%, 47.89%, 2.90%
848, ECC, Eagle Point Credit Company Inc., Financial, Closed-End Fund - Debt, USA, 429.67M, 10.46, -, 6.76, 1.19, -, 11.10%, 5.80%, -, -, -2.00%, -, -, -, -, -, -, -, -, -, -, 6.28%, 16.90%, 47.88%, 81.17%, 31.62%, 2.35%
850, ECH, iShares MSCI Chile ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -8.55%, -9.34%, 5.00%, 23.11%, -2.65%, 2.90%
852, ECNS, iShares MSCI China Small-Cap ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.46%, -7.40%, 19.73%, 57.62%, 14.90%, 1.27%
854, ECPG, Encore Capital Group Inc., Financial, Mortgage Finance, USA, 1.44B, 5.49, 0.36, 0.97, 1.14, -, 25.30%, -6.93%, 13.00%, 990.30%, -4.00%, 6.60%, 27.20%, 9.40%, -, -, 2.47, 2.47, 80.40%, 41.50%, 21.40%, 18.84%, 36.43%, 33.55%, 45.70%, 18.84%, 3.32%
856, EDD, Morgan Stanley Emerging Markets Domestic Debt Fund Inc., Financial, Closed-End Fund - Debt, USA, 415.72M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.45%, 4.31%, 3.28%, 10.74%, 0.00%, 0.84%
858, EDF, Stone Harbor Emerging Markets Income Fund, Financial, Asset Management, USA, 139.91M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.94%, -4.33%, 14.58%, 16.20%, 3.84%, 1.39%
860, EDIV, SPDR S&P Emerging Markets Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.78%, 4.15%, 14.64%, 26.06%, 11.13%, 0.71%
841, EBACU, European Biotech Acquisition Corp., Financial, Shell Companies, Netherlands, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.55%, -, -, -, -0.75%, 0.58%
843, EBIZ, Global X E-commerce ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -5.18%, -7.48%, 9.54%, 55.97%, 5.45%, 1.90%
845, EBND, SPDR Bloomberg Barclays Emerging Markets Local Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.83%, -0.04%, -2.19%, 2.52%, -4.28%, 0.37%
847, EBTC, Enterprise Bancorp Inc., Financial, Banks - Regional, USA, 411.80M, -, -, 2.80, 1.25, 21.45, -8.70%, -, -, 155.20%, 6.30%, 0.90%, 11.60%, 29.40%, -, -, 0.18, 0.18, -, 91.50%, 25.70%, -1.12%, 12.80%, 30.43%, 49.57%, 34.87%, 2.45%
849, ECF, Ellsworth Growth and Income Fund Ltd., Financial, Asset Management, USA, 192.37M, -, -, 47.41, 1.08, -, -, -, -, 357.40%, -9.70%, -, -, -, -, -, -, -, -, -, -, -0.56%, -2.06%, 13.91%, 29.08%, 2.74%, 1.78%
851, ECLN, First Trust EIP Carbon Impact ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.39%, 7.80%, 4.48%, 22.15%, 4.42%, 0.42%
853, ECON, Columbia Emerging Markets Consumer ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.86%, -7.82%, 0.97%, 28.82%, -1.93%, 1.01%
855, EDC, Direxion Daily MSCI Emerging Markets Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.73%, -4.65%, 30.62%, 182.20%, 12.93%, 3.07%
857, EDEN, iShares MSCI Denmark ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.07%, 12.32%, 20.12%, 49.91%, 10.70%, 0.90%
859, EDI, Stone Harbor Emerging Markets Total Income Fund, Financial, Closed-End Fund - Debt, USA, 87.52M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.75%, -1.99%, 5.23%, 20.05%, -2.74%, 1.37%
862, EDOG, ALPS Emerging Sector Dividend Dogs ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.00%, 8.46%, 16.75%, 40.93%, 9.37%, 0.55%
864, EDTXU, EdtechX Holdings Acquisition Corp. II, Financial, Shell Companies, United Kingdom, 116.84M, -, -, -, 1.29, -, -, -, -, -, -, -, -, -, 3.20, 3.20, 0.00, 0.00, -, -, -, -0.49%, -4.87%, -, -, -1.55%, 0.30%
866, EDV, Vanguard Extended Duration Treasury Index Fund ETF Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.22%, -2.31%, -16.79%, -19.65%, -15.75%, 0.92%
868, EEA, The European Equity Fund Inc., Financial, Closed-End Fund - Foreign, USA, 84.51M, -, -, 49.61, 0.97, -, -, -, -, 184.90%, 11.70%, -, -, -, -, -, -, -, -, -, -, 3.90%, 12.37%, 16.62%, 47.79%, 12.69%, 1.32%
870, EEM, iShares MSCI Emerging Markets ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.15%, -0.54%, 10.69%, 45.43%, 6.19%, 1.00%
872, EEMD, AAM S&P Emerging Markets High Dividend Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.34%, 4.79%, 17.75%, 37.40%, 8.85%, 0.31%
874, EEMS, iShares MSCI Emerging Markets Small-Cap ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.19%, 7.26%, 24.19%, 68.62%, 16.19%, 1.01%
876, EEMX, SPDR MSCI Emerging Markets Fossil Fuel Free ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.27%, -1.14%, 10.31%, 49.20%, 5.98%, 0.74%
878, EET, ProShares Ultra MSCI Emerging Markets, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.43%, -2.49%, 21.95%, 107.36%, 10.63%, 1.62%
880, EFA, iShares MSCI EAFE ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.19%, 7.20%, 13.49%, 35.53%, 10.79%, 0.82%
861, EDOC, Global X Telemedicine & Digital Health ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -7.68%, -10.98%, 3.57%, -, -4.56%, 2.05%
863, EDOW, First Trust Dow 30 Equal Weight ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.55%, 8.43%, 15.47%, 31.08%, 13.03%, 0.78%
865, EDUT, Global X Education ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -14.15%, -24.55%, -13.62%, -, -19.19%, 2.04%
867, EDZ, Direxion Daily MSCI Emerging Markets Bear 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.63%, -4.16%, -37.13%, -76.19%, -25.12%, 2.96%
869, EELV, Invesco S&P Emerging Markets Low Volatility ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.93%, 6.92%, 13.93%, 27.97%, 10.13%, 0.62%
871, EEMA, iShares MSCI Emerging Markets Asia ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.82%, -3.23%, 9.28%, 46.82%, 5.16%, 0.94%
873, EEMO, Invesco S&P Emerging Markets Momentum ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.38%, -7.03%, 9.07%, 50.76%, 2.39%, 0.85%
875, EEMV, iShares MSCI Emerging Markets Min Vol Factor ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.14%, 2.22%, 8.60%, 26.74%, 6.09%, 0.74%
877, EES, WisdomTree U.S. SmallCap Earnings Fund, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.59%, 8.99%, 33.45%, 81.57%, 28.34%, 1.58%
879, EEV, ProShares UltraShort MSCI Emerging Markets, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.14%, -2.59%, -25.71%, -60.55%, -16.90%, 1.51%
882, EFAS, Global X MSCI SuperDividend EAFE ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.99%, 8.03%, 20.09%, 48.33%, 13.80%, 0.76%
884, EFAX, SPDR MSCI EAFE Fossil Fuel Free ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.34%, 7.50%, 13.19%, 35.90%, 10.15%, 0.62%
886, EFF, Eaton Vance Floating-Rate Income Plus Fund, Financial, Asset Management, USA, 124.59M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.18%, 3.08%, 8.05%, 19.30%, 5.34%, 0.46%
888, EFNL, iShares MSCI Finland ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.57%, 11.16%, 16.28%, 41.37%, 14.50%, 0.71%
